"id","corporateItemCd","upcId","rogCd","productHierarchy.productClass.productClassNm","productHierarchy.productClass.productClassCd","productHierarchy.productClass.retailSectionCd","productHierarchy.productSubClassLevel1.productSubClassNm","productHierarchy.productSubClassLevel1.productSubClassCd","productHierarchy.productSubClassLevel2.productSubClassNm","productHierarchy.productSubClassLevel2.productSubClassCd","productHierarchy.productGroup.productGroupNm","productHierarchy.productGroup.productGroupCd","productHierarchy.productCategory.productCategoryNm","productHierarchy.productCategory.productCategoryCd","pullDateInd","vendorId","vendorSubAccountNbr","priceLookUpCd","itemDescription.internetItemDsc","shelfLifeDys","dimension.shipUnitDimensions.shipUnitWtUOMCd","dimension.shipUnitDimensions.shipUnitWt","dimension.shipUnitDimensions.shipUnitPackQty","dimension.shelfUnitDimensions.itemPackUOMCd","departmentId","itemSourcingType.dsdInd","itemSourcingType.warehouseInd","vendorNm"
"SNCA-95014313-001360902057","95014313","001360902057","SNCA","ISB DESSERT CAKES ( BUTTER CREAM)","1","316","ISB CUPCAKES BUTTER CREAM CAKES","35","ISB CUPCAKES BUTTER CREAM CAKES","35","IN-STORE SWEET BAKED GOODS","95","ISB DESSERTS","1","","000013","025","0","JD ORGANIC CHOC CUPCAKE","0","LB","0.001","1.00","I","","Y","N","DUMMY VENDOR SAFEWAY MEAT"
"SNCA-88551322-004242114013","88551322","004242114013","SNCA","DINNER SAUSAGE COOKED/SMOKED","25","333","CKD/SMKD OTHER DINNER SSG","85","CKD/SMKD OTHER DINNER SSG","85","MEAT","88","DINNER SAUSAGE","55","","025586","001","0","BOARS HEAD ROBUST ITALIAN CHICKEN SAUSAGE","0","LB","0.001","1.00","I","","Y","N","SF BAY AREA PROVISIONS INC"
"SNCA-2012503-007658000491","2012503","007658000491","SNCA","PREMIUM AT HOME COOKIES","5","338","ALL OTHER PREMIUM AT HOME COOKIES","7","ALL OTHER PREMIUM AT HOME COOKIES","7","COOKIES/CRACKERS & MISC SNACKS","2","AT HOME COOKIES","1","","006446","001","0","LOACKER WAFER HAZELNUT BAG","0","LB","0.001","6.00","I","","Y","N","KEHE DISTRIBUTORS"
"SNCA-2022212-004400005359","2022212","004400005359","SNCA","MAINSTREAM AT HOME CRACKERS","10","338","ALL OTHER MAINSTREAM AT HOME CRACKERS","7","ALL OTHER MAINSTREAM AT HOME CRACKERS","7","COOKIES/CRACKERS & MISC SNACKS","2","AT HOME CRACKERS","2","","000895","012","0","NABISCO RITZ EVERYTHING","0","LB","0.001","12.00","I","","Y","N","MONDELEZ GLOBAL LLC DSD USE ONLY"
"SNCA-5450008-002682500772","5450008","002682500772","SNCA","WINE & SPECIALTY VINEGAR","10","302","BALSAMIC WINE & SPECIALTY VINEGAR","5","BALSAMIC WINE & SPECIALTY VINEGAR","5","ENHANCEMENTS","5","VINEGAR & COOKING WINE","45","","006446","001","0","GIA RUSSA BALSAMIC GLAZE","0","LB","0.001","6.00","I","","Y","N","KEHE DISTRIBUTORS"
"SNCA-96150140-076394622502","96150140","076394622502","SNCA","NATIONAL BRAND TRADITIONAL SANDWICH BREAD","5","336","BASIC NATIONAL BRND TRADITIONAL SANDWICH BREAD","1","BASIC NATIONAL BRND TRADITIONAL SANDWICH BREAD","1","COMMERCIAL FRESH BREAD","96","TRADITIONAL SANDWICH COMMERCIAL FRESH BREAD","15","","001430","003","0","ALFAROS ARTESANO STYLE BREAD","0","LB","0.001","1.00","I","","Y","N","BIMBO BAKERIES USA INC"
"SNCA-27051031-073762800300","27051031","073762800300","SNCA","ASIAN SAUCES","1","301","ASIAN COOKING SAUCES","5","ASIAN COOKING SAUCES","5","ETHNIC"," GOURMET & SPECIALTY","27","ASIAN FOODS","5","","006446","001","0","THAI KITCHEN PASTE CURRY RED","0","LB","0.001","12.00","I","","Y","N","KEHE DISTRIBUTORS"
"SNCA-16150125-008425322215","16150125","008425322215","SNCA","RICE BASED MILK SUBSTITUTES"," SHELF STABLE RTD","10","302","RICE BASED MILK SUBSTITUTES"," SHELF STABLE RTD","0","RICE BASED MILK SUBSTITUTES"," SHELF STABLE RTD","0","MILK/CANNED & POWDERED","16","STERILIZED MILK"," MILK DRINKS"," AND SUBSTITUTES","15","","006446","001","0","RICE DREAM ORGANIC ORIGINAL ENRICHED RICE DRINK","0","LB","0.001","12.00","I","","Y","N","KEHE DISTRIBUTORS"
"SNCA-17400046-003997803332","17400046","003997803332","SNCA","MISCELLANEOUS","0","302","MISCELLANEOUS","0","MISCELLANEOUS","0","FLOUR/SUGAR/CORN MEAL","17","MISCELLANEOUS","40","","006446","001","0","BOBS RED MILL FLOUR GARBANZO BEAN","0","LB","0.001","4.00","I","","Y","N","KEHE DISTRIBUTORS"
"SNCA-84780224-004498900227","84780224","004498900227","SNCA","DRIED PRODUCE","0","329","DRIED PRODUCE","0","DRIED PRODUCE","0","FRESH PRODUCE","84","DRIED PRODUCE","78","","006446","001","0","EL GUAPO GROUND PASILLA CHILI PREPACKED","0","LB","0.001","12.00","I","","Y","N","KEHE DISTRIBUTORS"
"SNCA-22050018-003619212210","22050018","003619212210","SNCA","CUP APPLESAUCE","1","302","ORGANIC CUP APPLESAUCE","20","ORGANIC CUP APPLESAUCE","20","CANNED FRUIT/APPLESAUCE","22","CUPS/POUCH APPLESAUCE","10","","006446","001","0","SANTA CRUZ ORGANIC APPLE SAUCE CUPS","0","LB","0.001","12.00","I","","Y","N","KEHE DISTRIBUTORS"
"SNCA-84832056-072243033016","84832056","072243033016","SNCA","REFRIGERATED PREMIUM INDULGENCE","20","329","OTHER REFRIGERATED PREMIUM INDULGENCE","25","OTHER REFRIGERATED PREMIUM INDULGENCE","25","FRESH PRODUCE","84","REFRIGERATED PREMIUM DRINKS","83","","003817","001","0","GTS ENLIGHTENED KOMBUCHA KOFFEE","0","LB","0.001","12.00","I","","Y","N","ROCK ISLAND REFRIGERATED DIST INC"
"SNCA-2011832-067852307033","2011832","067852307033","SNCA","PREMIUM AT HOME COOKIES","5","338","OTHER SENSIBLE SNACKING","19","OTHER SENSIBLE SNACKING","19","COOKIES/CRACKERS & MISC SNACKS","2","AT HOME COOKIES","1","","006446","001","0","GLUTINO VANILLA CREME CHOCOLATE COOKIES","0","LB","0.001","12.00","I","","Y","N","KEHE DISTRIBUTORS"
"SNCA-7100129-007236813602","7100129","007236813602","SNCA","CHUTNEY / TAPENADE RELISH","15","302","CHUTNEY / TAPENADE RELISH","0","CHUTNEY / TAPENADE RELISH","0","PICKLES","PEPPERS"," RELISH & MARINATED VEGETABLES","7","RELISH","10","","006446","001","0","DELALLO OLIVE BRUSCHETTA","0","LB","0.001","6.00","I","","Y","N","KEHE DISTRIBUTORS"
"SNCA-3250783-081369402426","3250783","081369402426","SNCA","ALL OTHER FLAVORED/FUNCTIONAL WATER","40","313","FULL CALORIE ALL OTHER WATER","1","FULL CALORIE ALL OTHER WATER","1","NON CARBONATED BEVERAGES","3","FLAVORED/FUNCTIONAL WATER","25","","001906","012","0","BAI BUBBLES LAMBARI WATERMELON LIME","0","LB","0.001","12.00","I","","Y","N","7UP BOTTLING CO."
"SNCA-3350070-084288509821","3350070","084288509821","SNCA","ALL OTHER RTD ENERGY","45","313","DIET ALL OTHER RTD ENERGY","5","DIET ALL OTHER RTD ENERGY","5","NON CARBONATED BEVERAGES","3","ENERGY","35","","001906","012","0","XYIENCE XENERGY CHERRY LIME ENERGY DRINK","0","LB","0.001","12.00","I","","Y","N","7UP BOTTLING CO."
"SNCA-96100473-004812122903","96100473","004812122903","SNCA","CINNAMON/RAISIN BREAKFAST BREADS","10","336","PREMIUM CINNAMON/RAISIN BREAKFAST BREADS","5","PREMIUM CINNAMON/RAISIN BREAKFAST BREADS","5","COMMERCIAL FRESH BREAD","96","BREAKFAST BREADS COMMERCIAL FRESH BREADS","10","","001430","003","0","THOMAS CINNAMON RAISIN SWIRL TOASTING BREAD","0","LB","0.001","1.00","I","","Y","N","BIMBO BAKERIES USA INC"
"SNCA-84831431-085186100610","84831431","085186100610","SNCA","REFRIGERATED PREMIUM QUENCHER","10","329","TEA REFRIGERATED PREMIUM QUENCHER","8","TEA REFRIGERATED PREMIUM QUENCHER","8","FRESH PRODUCE","84","REFRIGERATED PREMIUM DRINKS","83","","003811","001","0","HEALTH ADE KOMBUCHA CAYENNE CLEANSE","0","LB","0.001","12.00","I","","Y","N","ODWALLA INC"
"SNCA-8011252-004900005545","8011252","004900005545","SNCA","CSD >24OZ - 67 OZ SINGLE","35","313","COKE CSD >24OZ - 67OZ SINGLE","5","COKE CSD >24OZ - 67OZ SINGLE","5","CARBONATED BEVERAGES & MIXERS","8","CARBONATED SOFT DRINKS","1","","001392","055","0","SPRITE","0","LB","0.001","12.00","I","","Y","N","COCA COLA CO"
"SNCA-89011371-001820015981","89011371","001820015981","SNCA","CRAFT BEER","15","305","ALE CRAFT BEER","1","ALE CRAFT BEER","1","ALCOHOLIC BEVERAGES","89","BEER","1","","003398","001","0","SHOCK TOP BELGIAN WHITE BOTTLES","0","LB","0.001","2.00","I","","Y","N","ANHEUSER-BUSCH {BAY AREA}"
"SNCA-8051293-007800001952","8051293","007800001952","SNCA","TRADITIONAL PREMIUM SPARKLING DRINKS","10","313","AO ALTERNATIVE TRADITIONAL SPARKLING DRINKS","65","AO ALTERNATIVE TRADITIONAL SPARKLING DRINKS","65","CARBONATED BEVERAGES & MIXERS","8","PREMIUM SPARKLING DRINKS","5","","001906","012","0","SQUIRT SODA QUITASED","0","LB","0.001","12.00","I","","Y","N","7UP BOTTLING CO."
"SNCA-9014694-085283400213","9014694","085283400213","SNCA","WELLNESS/SPECIALTY TAKE HOME BAG/CAN SNACKS","45","338","GLUTEN FREE WELLNESS/SPECIALTY TAKE HOME","15","GLUTEN FREE WELLNESS/SPECIALTY TAKE HOME","15","SALTY SNACKS","9","SALTY BAGGED/CANISTER SNACKS","1","","006446","001","0","BEANITOS WHITE BEAN CHIPS WITH SEA SALT RESTAURANT STYLE","0","LB","0.001","6.00","I","","Y","N","KEHE DISTRIBUTORS"
"SNCA-89012034-079603011496","89012034","079603011496","SNCA","CRAFT BEER","15","305","ALE CRAFT BEER","1","ALE CRAFT BEER","1","ALCOHOLIC BEVERAGES","89","BEER","1","","003398","001","0","KONA BIG WAVE GOLDEN ALE IN BOTTLES","0","LB","0.001","4.00","I","","Y","N","ANHEUSER-BUSCH {BAY AREA}"
"SNCA-9012131-002840017741","9012131","002840017741","SNCA","POTATO CHIPS TAKE HOME BAG/CANISTER SNACK","1","338","POTATO CHIPS TAKE HOME BAG/CANISTER SNACK","0","POTATO CHIPS TAKE HOME BAG/CANISTER SNACK","0","SALTY SNACKS","9","SALTY BAGGED/CANISTER SNACKS","1","","001479","004","0","SUN PUFFS WHOLE GRAIN SNACKS FOUR CHEESE PLASTIC BAG","0","LB","0.001","1.00","I","","Y","N","FRITO LAY INC"
"SNCA-42050686-078732520073","42050686","078732520073","SNCA","ADULT NOVELTIES","1","317","ICE CREAM BASED ADULT NOVELTIES","1","ICE CREAM BASED ADULT NOVELTIES","1","ICE CREAM","42","NOVELTIES","5","","006446","001","0","BUBBIES MOCHI STRAWBERRY ICE CREAM","0","LB","0.001","8.00","I","","Y","N","KEHE DISTRIBUTORS"
"SNCA-42053038-007064001805","42053038","007064001805","SNCA","ALL FAMILY NOVELTIES","5","317","HEALTHY ALTERNATIVE (BFY/SOY/LOW CARB)","10","HEALTHY ALTERNATIVE (BFY/SOY/LOW CARB)","10","ICE CREAM","42","NOVELTIES","5","","006446","001","0","YONOLA BAR TRIPLE BERRY GFY","0","LB","0.001","6.00","I","","Y","N","KEHE DISTRIBUTORS"
"SNCA-38350074-007989340155","38350074","007989340155","SNCA","VALUE ADDED SPECIALTY EGGS","5","324","VALUE ADDED SPECIALTY EGGS"," ORGANIC","5","VALUE ADDED SPECIALTY EGGS"," ORGANIC","5","REFRIGERATED FOODS","38","SHELL EGGS","35","","021217","001","0","O ORGANIC OMEGA-3 LARGE GRADE A EGGS","0","LB","0.001","15.00","I","","Y","N","NUCAL FOODS INC"
"SNCA-48051224-086287100033","48051224","086287100033","SNCA","MULTI-SERVE PIZZA FROZEN PREPARED FOOD","1","317","NATURAL/ORGANIC MULTI SERVE FROZEN PIZZA","20","NATURAL/ORGANIC MULTI SERVE FROZEN PIZZA","20","PREPARED FROZEN FOODS","48","PIZZA FROZEN PREPARED FOODS","5","","006446","001","0","CAULIPOWER VEGGIE PIZZA","0","LB","0.001","8.00","I","","Y","N","KEHE DISTRIBUTORS"
"SNCA-48050587-007218063809","48050587","007218063809","SNCA","SINGLE SERVE FROZEN PIZZA","5","317","MAINSTREAM SINGLE SERVE FROZEN PIZZA","10","MAINSTREAM SINGLE SERVE FROZEN PIZZA","10","PREPARED FROZEN FOODS","48","PIZZA FROZEN PREPARED FOODS","5","","001464","002","0","RED BARON PEPPERONI PIZZA MINIS","0","LB","0.001","1.00","I","","Y","N","SCHWANS CONSUMER BRANDS NORTH AMERICA"
"SNCA-48100281-085358400224","48100281","085358400224","SNCA","BREAD MEAL COMPONENTS","10","317","BREAD MEAL COMPONENTS","0","BREAD MEAL COMPONENTS","0","PREPARED FROZEN FOODS","48","MEAL COMPONENTS FROZEN PREPARED FOODS","10","","006446","001","0","CANYON BAKEHOUSE HERITAGE STYLE WHOLE GRAIN BREAD","0","LB","0.001","6.00","I","","Y","N","KEHE DISTRIBUTORS"
"SNCA-52500084-004145710938","52500084","004145710938","SNCA","ADULT HAIR CARE ACCESSORIES","1","312","CREATE/STYLE ADULT HAIR CARE ACCESSORIES","5","CREATE/STYLE ADULT HAIR CARE ACCESSORIES","5","HAIR CARE","52","HAIR CARE ACCESSORIES","50","","021298","001","0","GOODY OUCHLS 4MM ELASTIC LITTLE BLACK DRESS","0","LB","0.001","1.00","I","","Y","N","L & R DISTRIBUTORS INC"
"SNCA-8100323-001200010950","8100323","001200010950","SNCA","READY TO DRINK BEVERAGE RTD COFFEE","10","313","MULTI-PACK RTD COFFEE","5","MULTI-PACK RTD COFFEE","5","NON CARBONATED BEVERAGES","3","READY TO DRINK TEA AND COFFEE","10","","001390","022","0","STARBUCKS FRAPPUCCINO MOCHA LITE COFFEE DRINK","0","LB","0.001","6.00","I","","Y","N","PEPSI COLA BOTTLING CO"
"SNCA-9014684-002840062582","9014684","002840062582","SNCA","TORTILLA CHIPS TAKE HOME BAG/CANISTER SNACK","5","338","UNFLAVORED TORTILLA CHIPS TAKE HOME BAG/CAN","1","UNFLAVORED TORTILLA CHIPS TAKE HOME BAG/CAN","1","SALTY SNACKS","9","SALTY BAGGED/CANISTER SNACKS","1","","001479","004","0","SANTITAS TORTILLA ROUNDS","0","LB","0.001","1.00","I","","Y","N","FRITO LAY INC"
"SNCA-9013089-002840092334","9013089","002840092334","SNCA","POTATO CHIPS TAKE HOME BAG/CANISTER SNACK","1","338","FLAT POTATO CHIPS TAKE HOME BAG/CANISTER SNACK","1","FLAT POTATO CHIPS TAKE HOME BAG/CANISTER SNACK","1","SALTY SNACKS","9","SALTY BAGGED/CANISTER SNACKS","1","","001479","004","0","DORITOS BLAZE FLAVORED TORTILLA CHIPS","0","LB","0.001","1.00","I","","Y","N","FRITO LAY INC"
"SNCA-38250176-085562000702","38250176","085562000702","SNCA","BUTTER","1","323","BUTTER SOFT","5","BUTTER SOFT","5","REFRIGERATED FOODS","38","BUTTER/MARGARINE & SPREADS","25","","006446","001","0","MEDLEE BUTTER SSND BASIL PESTO","0","LB","0.001","6.00","I","","Y","N","KEHE DISTRIBUTORS"
"SNCA-48014057-085044600874","48014057","085044600874","SNCA","REGULAR FROZEN DINNERS ENTREES & SIDES FOR ONE","1","317","REGULAR FROZEN DINNERS ENTREES & SIDES FOR ONE","0","REGULAR FROZEN DINNERS ENTREES & SIDES FOR ONE","0","PREPARED FROZEN FOODS","48","FROZEN DINNERS ENTREES & SIDES FOR ONE","1","","006446","001","0","SAFFRON R CHICKEN THAI GREEN CURRY","0","LB","0.001","8.00","I","","Y","N","KEHE DISTRIBUTORS"
"SNCA-27051375-007488003070","27051375","007488003070","SNCA","ASIAN SPICES","40","301","ASIAN SPICES","0","ASIAN SPICES","0","ETHNIC"," GOURMET & SPECIALTY","27","ASIAN FOODS","5","","004959","006","0","S&B MILD MIX GOLDEN CURRY SAUCE","60","LB","0.001","1.00","I","","Y","N","JFC INTL INC"
"SNCA-27051384-490132604005","27051384","490132604005","SNCA","ASIAN SNACKS","60","301","CANDY ASIAN SNACKS","10","CANDY ASIAN SNACKS","10","ETHNIC"," GOURMET & SPECIALTY","27","ASIAN FOODS","5","","004959","006","0","KASUGAI GUMMY STRAWBERRY","0","LB","0.001","24.00","I","","Y","N","JFC INTL INC"
"SNCA-27051177-073796400045","27051177","073796400045","SNCA","ASIAN SAUCES","1","301","ASIAN COOKING SAUCES","5","ASIAN COOKING SAUCES","5","ETHNIC"," GOURMET & SPECIALTY","27","ASIAN FOODS","5","","004959","006","0","MANG TOMAS ALL PURPOSE SAUCE","0","LB","0.001","24.00","I","","Y","N","JFC INTL INC"
"SNCA-42011805-007457001700","42011805","007457001700","SNCA","SUPER PREMIUM PACKAGED ICE CREAM","1","317","TRADITIONAL SUPER PREM PACKAGED ICE CREAM","1","TRADITIONAL SUPER PREM PACKAGED ICE CREAM","1","ICE CREAM","42","PACKAGED ICE CREAM","1","","000912","028","","HAAGEN DAZS CHOCOLATE ICE CREAM","0","LB","9.800","6.00","I","217","","","NESTLE USA"
"SNCA-48850334-007286972302","48850334","007286972302","SNCA","ALL OTHER FROZEN PREPARED FOODS","0","317","ALL OTHER FROZEN PREPARED FOODS","0","ALL OTHER FROZEN PREPARED FOODS","0","PREPARED FROZEN FOODS","48","ALL OTHER FROZEN PREPARED FOODS","85","","029775","001","0","VEGETABLE & CHICKEN GYOZA","0","LB","0.001","12.00","I","","Y","N","N.A. SALES COMPANY INC"
"SNCA-82041224-003114285280","82041224","003114285280","SNCA","DELI CHEESE TABLE","15","309","DELI CHEESE TABLE PROVOLONE","27","DELI CHEESE TABLE PROVOLONE","27","TRADITIONAL DELI","82","DELI CHEESE","4","","006446","002","0","BELGIOIOSO WEDGE SHARP PROVOLONE","0","LB","0.001","12.00","I","","Y","N","KEHE DISTRIBUTORS"
"SNCA-3350137-061126917452","3350137","061126917452","SNCA","RED BULL RTD ENERGY","1","313","REGULAR RED BULL RTD ENERGY","1","REGULAR RED BULL RTD ENERGY","1","NON CARBONATED BEVERAGES","3","ENERGY","35","","022481","001","0","RED BULL RED EDITION ENERGY DRINK","0","LB","0.001","24.00","I","","Y","N","RED BULL DISTRIBUTION CO OF SACRAMENTO"
"SNCA-2020428-001410008562","2020428","001410008562","SNCA","MAINSTREAM AT HOME CRACKERS","10","338","ALL OTHER MAINSTREAM AT HOME CRACKERS","7","ALL OTHER MAINSTREAM AT HOME CRACKERS","7","COOKIES/CRACKERS & MISC SNACKS","2","AT HOME CRACKERS","2","","001420","003","0","PEPPERIDGE FARM PRETZEL GOLDFISH BAKED SNACK CRACKERS","0","LB","0.001","1.00","I","","Y","N","PEPPERIDGE FARM INC"
"SNCA-15100018-002250611710","15100018","002250611710","SNCA","SPECIALTY OILS - FLAVORED & UNFLAVORED","0","302","SPECIALTY OILS - FLAVORED & UNFLAVORED","0","SPECIALTY OILS - FLAVORED & UNFLAVORED","0","SHORTENING"," COOKING OILS & SPRAYS","15","SPECIALTY OILS - FLAVORED & UNFLAVORED","10","","006446","001","0","SPECTRUM ORGANIC HIGH HEAT SUNFLOWER OIL","0","LB","0.001","6.00","I","","Y","N","KEHE DISTRIBUTORS"
"SNCA-27051141-007505000610","27051141","007505000610","SNCA","ASIAN SAUCES","1","301","ASIAN COOKING SAUCES","5","ASIAN COOKING SAUCES","5","ETHNIC"," GOURMET & SPECIALTY","27","ASIAN FOODS","5","","006446","001","0","HOUSE OF TSANG SAUCE CLASSIC STIRY FRY","0","LB","0.001","6.00","I","","Y","N","KEHE DISTRIBUTORS"
"SNCA-8100140-001200010114","8100140","001200010114","SNCA","READY TO DRINK BEVERAGE RTD COFFEE","10","313","MULTI-PACK RTD COFFEE","5","MULTI-PACK RTD COFFEE","5","NON CARBONATED BEVERAGES","3","READY TO DRINK TEA AND COFFEE","10","","001390","022","0","STARBUCKS FRAPPUCCINO VANILLA COFFEE DRINK","0","LB","0.001","6.00","I","","Y","N","PEPSI COLA BOTTLING CO"
"SNCA-9016086-001159410052","9016086","001159410052","SNCA","POTATO CHIPS TAKE HOME BAG/CANISTER SNACK","1","338","HARD BITE POTATO CHIPS TAKE HOME BAG/CANISTER","15","HARD BITE POTATO CHIPS TAKE HOME BAG/CANISTER","15","SALTY SNACKS","9","SALTY BAGGED/CANISTER SNACKS","1","","001463","002","0","TIMS HAWAIIAN LUAU BBQ CHIPS","0","LB","0.001","1.00","I","","Y","N","SNYDERS OF HANOVER"
"SNCA-19050345-007893220651","19050345","007893220651","SNCA","COFFEE PODS COFFEE/HOT","5","301","REGULAR COFFEE PODS COFFEE/HOT","5","REGULAR COFFEE PODS COFFEE/HOT","5","COFFEE/TEA/HOT COCOA/CREAM/FILTERS","19","PODS COFFEE/HOT","5","","006446","001","0","BOYDS COFFEE GOOD MORNING","0","LB","0.001","6.00","I","","Y","N","KEHE DISTRIBUTORS"
"SNCA-26320261-003915600602","26320261","003915600602","SNCA","TRADITIONAL RICE SIDE DISHES","1","301","FLAVORED TRADITIONAL RICE SIDE DISHES","1","FLAVORED TRADITIONAL RICE SIDE DISHES","1","PREPARED SIDE DISHES","26","RICE SIDE DISHES","32","","006446","001","0","LOUISIANA CAJUN DIRTY RICE ENTRE MIX","0","LB","0.001","12.00","I","","Y","N","KEHE DISTRIBUTORS"
"SNCA-42010550-004154800775","42010550","004154800775","SNCA","PREMIUM PACKAGED ICE CREAM","5","317","DIETARY NEEDS PREMIUM PACKAGED ICE CREAM","10","DIETARY NEEDS PREMIUM PACKAGED ICE CREAM","10","ICE CREAM","42","PACKAGED ICE CREAM","1","","001499","002","0","DREYERS/EDYS SLOW CHURNED NO SUGAR ADDED NEAPOLITAN ICE CREAM","0","LB","0.001","1.00","I","","Y","N","NESTLE DSD"
"SNCA-5050064-018657000090","5050064","018657000090","SNCA","SPECIALTY /FLAVORED MUSTARD","15","302","SPECIALTY /FLAVORED MUSTARD","0","SPECIALTY /FLAVORED MUSTARD","0","ENHANCEMENTS","5","MUSTARD","5","","006446","001","0","STONE SSR WHOLE GRAIN MUSTARD","0","LB","0.001","12.00","I","","Y","N","KEHE DISTRIBUTORS"
"SNCA-96100401-007313002580","96100401","007313002580","SNCA","REGULAR <= 6CT ENGLISH MUFFINS","1","336","PREMIUM REGULAR <= 6CT ENGLISH MUFFINS","5","PREMIUM REGULAR <= 6CT ENGLISH MUFFINS","5","COMMERCIAL FRESH BREAD","96","ENGLISH MUFFINS COMMERCIAL FRESH BREAD","1","","001430","003","0","OROWEAT ENGLISH MUFFINS EXTRA CRISP","60","LB","0.750","1.00","I","","Y","N","BIMBO BAKERIES USA INC"
"SNCA-8010225-004900002934","8010225","004900002934","SNCA","CSD 12 OZ 12PK CANS","5","313","COKE CSD 12 OZ 12PK CANS","5","COKE CSD 12 OZ 12PK CANS","5","CARBONATED BEVERAGES & MIXERS","8","CARBONATED SOFT DRINKS","1","","001392","055","0","CAFFEINE FREE DIET COKE SODA IN FRIDGE PACK","0","LB","0.001","2.00","I","","Y","N","COCA COLA CO"
"SNCA-8051811-001200081000","8051811","001200081000","SNCA","CSD 12 OZ 12PK CANS","5","313","PEPSI CSD 12 OZ 12PK CANS","1","PEPSI CSD 12 OZ 12PK CANS","1","CARBONATED BEVERAGES & MIXERS","8","CARBONATED SOFT DRINKS","1","","001390","022","0","MUG ROOT BEER FRIDGE MATE SODA","0","LB","0.001","2.00","I","","Y","N","PEPSI COLA BOTTLING CO"
"SNCA-42050226-007457095239","42050226","007457095239","SNCA","ADULT NOVELTIES","1","317","ICE CREAM BASED ADULT NOVELTIES","1","ICE CREAM BASED ADULT NOVELTIES","1","ICE CREAM","42","NOVELTIES","5","","001499","002","0","HAAGEN DAZS VANILLA CARAMEL PIZELLE ICE CREAM BARS","0","LB","0.001","1.00","I","","Y","N","NESTLE DSD"
"SNCA-8150010-089819500140","8150010","089819500140","SNCA","AO CARBONATED MIXERS PACKAGES","20","313","AO MANUFACTURERS AO CARBONATED MIXERS PACKAGES","10","AO MANUFACTURERS AO CARBONATED MIXERS PACKAGES","10","CARBONATED BEVERAGES & MIXERS","8","CARBONATED MIXERS","15","","006446","001","0","FEVER-TREE NATURALLY LIGHT TONIC WATER","0","LB","0.001","8.00","I","","Y","N","KEHE DISTRIBUTORS"
"SNCA-20021173-002500006153","20021173","002500006153","SNCA","CONCENTRATES","15","301","CONCENTRATE 100% JUICE","10","CONCENTRATE 100% JUICE","10","SHELF STABLE JUICES AND DRINKS","20","ALL FAMILY JUICES & DRINKS","2","","001392","055","0","MINUTE MAID JUICE TO GO ORANGE","0","LB","0.001","24.00","I","","Y","N","COCA COLA CO"
"SNCA-89013662-008382012368","89013662","008382012368","SNCA","IMPORT BEER","10","305","ENGLISH/IRISH IMPORT BEER","30","ENGLISH/IRISH IMPORT BEER","30","ALCOHOLIC BEVERAGES","89","BEER","1","","003378","001","0","GUINNESS DRAUGHT BEER CANS","0","LB","0.001","3.00","I","","Y","N","BAY AREA BEVERAGE CO"
"SNCA-89012867-001820000769","89012867","001820000769","SNCA","MAINSTREAM BEER","1","305","LIGHT MAINSTREAM BEER","5","LIGHT MAINSTREAM BEER","5","ALCOHOLIC BEVERAGES","89","BEER","1","","003398","001","0","BUDWEISER LIGHT BEER IN LONG NECK BOTTLES","0","LB","20.500","2.00","I","","Y","N","ANHEUSER-BUSCH {BAY AREA}"
"SNCA-36300703-085662400413","36300703","085662400413","SNCA","BLENDED REFRIGERATED YOGURT","5","314","SINGLE PK BLENDED REFRIGERATED YOGURT","5","SINGLE PK BLENDED REFRIGERATED YOGURT","5","REFRIGERATED DAIRY","36","REFRIGERATED YOGURTS","30","","006446","001","0","KITE HILL YOGURT BLUEBERRY","0","LB","0.001","12.00","I","","Y","N","KEHE DISTRIBUTORS"
"SNCA-46850015-004850005200","46850015","004850005200","SNCA","OTHER ASSORTED FROZEN SINGLE STRENGTH JUICES","0","317","OTHER ASSORTED FROZEN SINGLE STRENGTH JUICES","0","OTHER ASSORTED FROZEN SINGLE STRENGTH JUICES","0","FROZEN JUICES","46","OTHER ASSORTED FROZEN SINGLE STRENGTH JUICES","85","","006446","001","0","DOLE 100% PINEAPPLE JUICE WITH 200% DAILY VALUE VITAMIN C","0","LB","0.001","24.00","I","","Y","N","KEHE DISTRIBUTORS"
"SNCA-84830521-008259272215","84830521","008259272215","SNCA","REFRIGERATED PREMIUM PROTEIN BASED DRINK","15","329","NON FRUIT BASED PROTEIN BASED DRINK","12","NON FRUIT BASED PROTEIN BASED DRINK","12","FRESH PRODUCE","84","REFRIGERATED PREMIUM DRINKS","83","","002409","002","0","NAKED PROTEIN ZONE","0","LB","0.001","1.00","I","","Y","N","TROPICANA CHILLED DSD"
"SNCA-27052631-001115225767","27052631","001115225767","SNCA","ASIAN SOUPS","20","301","DRY ASIAN SOUP","10","DRY ASIAN SOUP","10","ETHNIC"," GOURMET & SPECIALTY","27","ASIAN FOODS","5","","004959","006","0","MYOJO UDON BOWL BEEF","0","LB","0.001","6.00","I","","Y","N","JFC INTL INC"
